actorid,name.data,name.orig,name.orig.full,name.orig.fulleng,namechange,newname,newname.full.mt,newname.fulleng,org,dyadid,primary.party,osid,osvcoalition,osvcoalitionid,nsid,nscoalition,nscoalitionid,splinter,name.prev,actorid.prev,split.temp,name.split.temp,actorid.split.temp,alliance,name.alliance,actorid.alliance,join.group,group.name,actorid.group,location,gwno.loc,region,conflictid,origin,parent.org.subset,origin.name,origin.notes,ideology,ethnicity,religion,sources,delete,,
1409,MJP,MJP,Mouvement pour la justice et la paix,Movement for Justice and Peace,0,,,,1,245,NA,NA,0,,,0,,0,,NA,0,,NA,1,FRCI,1412,0,,NA,Ivory Coast,437,4,1-225,foreign intervention,0,,Backed by Liberia,Regime Change,NA,NA,"Hazen, What Rebels Want, Cornell",,,
1410,MPCI,MPCI,Mouvement Patriotique de la Cê_te d_‹_Ivoire,Patriotic Movement of Ivory Coast,0,,,,1,89,NA,1410,0,,,0,,0,,NA,0,,NA,1,FRCI,1412,0,,NA,Ivory Coast,437,4,1-225,military faction,1,NCOs,Non-commissioned officers made up part of original membershiop,Regime Change,Mixed,Islam,UCDP,,,
1411,MPIGO,MPIGO,Mouvement Populaire Ivorian du Grand Ouest,Ivorian Movement for the Greater West,0,,,,1,91,NA,1411,0,,,0,,0,,NA,0,,NA,1,FRCI,1412,0,,NA,Ivory Coast,437,4,1-225,foreign intervention,0,,Sponsored by Charles Taylor,Regime Change,Yacouba,None,UCDP,,,
1412,FRCI,FN,Forces Nouvelles,New Forces,1,FRCI,Forces Rê©publicaines de Cê_te d'Ivoire,Republican Forces of Ivory Coast,1,439,NA,1412,0,,"2-58, 2-59",0,,0,,NA,0,,NA,0,,,0,,NA,Ivory Coast,437,4,1-225,alliance,0,New Forces; Ivory Coast Army,,Regime Change,Ivoirian,Islam,UCDP,,,
1413,Ahlul Sunnah Jamaa,Ahlul Sunnah Jamaa,Ahlul Sunnah Jamaa,Followers of the Prophet,0,,,,1,446,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Nigeria,475,4,1-249,student organization,0,,,Islamic State,NA,Islam (Sunni),UCDP,,,
1414,NDPVF,NDPVF,,Niger Delta People_‹_s Volunteer Force,0,,,,1,473,NA,NA,0,,2-123,0,,0,,NA,0,,NA,0,,,0,,NA,Nigeria,475,4,1-250,splinter,1,IYC,,Secessionist,Ijaw,Traditional,UCDP,,,
1415,BDK,BDK,Bundu dia Kongo,Kingdom of Kongo,0,,,,1,651,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,DR Congo (Zaire),490,4,1-254,religious organization,0,BDK,,Secessionist,Kongo,Traditional,UCDP,,,
1416,MNJ,MNJ,Mouvement des Nigê©riens pour la Justice,Niger Movement for Justice,0,,,,1,749,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Niger,436,4,1-255,splinter,1,FLAA,,Autonomy; Economic Grievances,Mixed,None,UCDP,,,
1417,POLISARIO,POLISARIO,Frente popular de liberaciê_n de Saguia el Hamra y Rio de Oro,Popular Front for the Liberation of Saguia el Hamra and Rio de Oro,0,,,,1,"745, 98",NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,"Morocco, Mauritania","600, 435",4,"1-135, 1-253",secessionist organization,0,,,Secessionist,Saharawi,None,UCDP,,,
1418,UPC,UPC,Union des populations camerounaises,Union of the Populations of Cameroon,0,,,,1,"692, 713",NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Cameroon,471,4,"1-158, 1-57",splinter,1,RCD-K-ML,,Regime Change,Hema,None, UCDP,,,
1420,FNLA,UPA,Uniê£o do Populacoes Angolanas,Union of Angolan Peoples,1,FNLA,Frente nacional da libertaê_ê£o de Angola,National front for the Liberation of Angola,1,"568, 739",NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Angola,540,4,"1-131, 1-66",anti-colonial,0,FNLA,,Regime Change; Anti-Communist,Bakongo,None,UCDP,,,
1421,UNITA,UNITA,Uniê£o nacional para a independê_ncia total de Angola,National Union for the Total Independence of Angola,0,,,,1,"7, 740",NA,1421,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,"Angola, Namibia, Zambia","540, 565, 551",4,"1-131, 1-66",anti-colonial,0,UNITA,,Reimge Change; Communist,Ovimbundu,None,UCDP,,,
1577,AN ,AN ,Alliance nationale ,National Alliance,0,,,,1,767,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Chad,483,4,Jan-91,alliance,0,UFDD; RFC,,Regime Change,Mixed,None,UCDP,,,
1578,Al-Shabaab,Al-Shabaab,,Al-Shabaab,0,,,,1,770,NA,1578,0,,"2-363, 2-10, 2-350, 2-443",0,,1,ARS/UIC,1355,0,,NA,0,,,0,,NA,"Ethiopia, Somalia, Uganda, Kenya, Djibouti","530, 520, 500, 501, 522",4,1-141,splinter,1,ARS/UIC,,Islamic State,Mixed,Islam (Sunni),UCDP,,,
1580,Popular Revolutionary Movement,Popular Revolutionary Movement,,Popular Revolutionary Movement,0,,,,1,462,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Bolivia,145,5,1-Jan,protests,0,,,Regime Change,Mixed,None,UCDP,,,
1581,MNR,MNR,Movimiento nacionalista revolucionario,National Revolutionary Movement,0,,,,1,463,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Bolivia,145,5,1-Jan,political party,0,MNR,,Reimge Change; Leftist,Mixed,None,UCDP,,,
1582,ELN,ELN,Ejê©rcito de liberatiê_n nacional,National Liberation Army,0,,,,1,464,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Bolivia,145,5,1-Jan,foreign intervention,0,,Che and Castro created group,Communist,Mixed,None,UCDP,,,
1583,"Opposition coalition (Febreristas, Liberals and Communists)","Opposition coalition (Febreristas, Liberals and Communists)",,"Opposition coalition (Febreristas, Liberals and Communists)",0,,,,1,673,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Paraguay,150,5,22-Jan,alliance - political parties,0,,,Leftist,Mixed,None,UCDP,,,
1584,Military faction (forces of Alfredo Stroessner),Military faction (forces of Alfredo Stroessner),,Military faction (forces of Alfredo Stroessner),0,,,,1,671,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Paraguay,150,5,22-Jan,military faction,1,,,Coup,Paraguayan,None,UCDP,,,
1585,Military faction (forces of Andres Rodriguez),Military faction (forces of Andres Rodriguez),,Military faction (forces of Andres Rodriguez),0,,,,1,474,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Paraguay,150,5,22-Jan,military faction,1,,,Coup,Paraguayan,None,UCDP,,,
1586,National Liberation Army,National Liberation Army,,National Liberation Army,0,,,,1,581,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Costa Rica,94,5,27-Jan,military faction,1,,,Coup,Costa Rican,None, UCDP,,,
1587,Military faction,Military faction,,Military faction,0,,,,1,621,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Guatemala,90,5,Jan-36,military faction,1,,,Coup,Guatemalan,None,UCDP,,,
1588,Forces of Carlos Castillo Armas,Forces of Carlos Castillo Armas,,Forces of Carlos Castillo Armas,0,,,,1,622,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Guatemala,90,5,Jan-36,military faction,1,,,Coup,Guatemalan,None,UCDP,,,
1589,FAR I,FAR I,Fuerzas Armadas Rebeldes,Rebel Armed Forces,0,,,,1,624,NA,NA,0,,,0,,0,,NA,0,,NA,1,URNG,1593,0,,NA,Guatemala,90,5,Jan-36,alliance,0,MR-13; PGT,,Communist,Guatemalan,None,UCDP,,,
1590,FAR II,FAR II,Fuerzas Armadas Revolucionarias,Revolutionary Armed Forces,0,,,,1,694,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Guatemala,90,5,Jan-36,political party,0,PGT,,Communist,Guatemalan,None,UCDP,,,
1591,EGP,EGP,Ejê©rcito guerilleros de los pobres,Guerilla Army of the Poor,0,,,,1,625,NA,NA,0,,,0,,0,,NA,0,,NA,1,URNG,1593,0,,NA,Guatemala,90,5,Jan-36,splinter,1,FAR I,,Communist,Mayan,None,UCDP,,,
1592,ORPA,ORPA,Organizaciê_n revolucionaria del pueblo en armas,Revolultionary Organization of Armed People,0,,,,1,627,NA,NA,0,,,0,,0,,NA,0,,NA,1,URNG,1593,0,,NA,Guatemala,90,5,Jan-36,student organization,0,,,Communist,Mayan,None,UCDP,,,
1593,URNG,URNG,Unidad Revolucionaria nacional guatemalteca,Guatemalan National Revolutionary Unity,0,,,,1,228,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Guatemala,90,5,Jan-36,alliance,0,EGP; ORPA; FARS I; FARS II,,Communist,Mixed,None,UCDP,,,
1595,M-26-7,Cuban Revolution Movement (Fidelistas),,Cuban Revolution Movement (Fidelistas),1,M-26-7,"Movimiento 26, de Julio",26th of July Movement,1,600,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Cuba,40,5,Jan-45,exiles/diaspora,0,Castro,,Communist,Cuban,None,UCDP,,,
1596,Cuban Revolutionary Council,Cuban Revolutionary Council,,Cuban Revolutionary Council,0,,,,1,602,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Cuba,40,5,Jan-45,foreign intervention,0,Bay of Pigs group,,Anti-Communist,Cuban,None,UCDP,,,
1597,Military faction (forces of Eduardo A. Lonardi Doucet),Military faction (forces of Eduardo A. Lonardi Doucet),,Military faction (forces of Eduardo A. Lonardi Doucet),0,,,,1,590,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Argentina,160,5,Jan-50,military faction,1,,,Coup,Argentine,None,UCDP,,,
1598,Military faction (colorados),Military faction (colorados),,Military faction (colorados),0,,,,1,592,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Argentina,160,5,Jan-50,military faction,1,,,Coup,Argentine,None,UCDP,,,
1599,ERP,ERP,Ejê©rcito revolucionario del pueblo,People_‹_s Revolutionary Army,0,,,,1,594,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Argentina,160,5,Jan-50,political party,1,PRT,,Communist,Argentine,None,UCDP,,,
1600,Montoneros,Montoneros,Montoneros,Montoneros,0,,,,1,593,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Argentina,160,5,Jan-50,political organization,0,Peronist youth movement,,Leftist,Argentine,None,UCDP,,,
1601,Military faction (navy),Military faction (navy),,Military faction (navy),0,,,,1,672,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Venezuela,101,5,Jan-80,military faction,1,,,Coup,Venezuelan,None,UCDP,,,
1602,Bandera Roja,Bandera Roja,Bandera Roja,Red Flag,0,,,,1,778,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Venezuela,101,5,Jan-80,political party,1,,,Communist,Venezuelan,None,UCDP,,,
1603,Military faction (forces of Hugo Chêçvez) ,Military faction (forces of Hugo Chêçvez) ,,Military faction (forces of Hugo Chêçvez) ,0,,,,1,475,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Venezuela,101,5,Jan-80,military faction,1,,,Coup,Venezuelan,None,UCDP,,,
1604,FARC,Southern Bloc,Fuerzas armadas revolucionarias colombianas,Revolutionary Armed Forces of Colombia,1,FARC,Fuerzas armadas revolucionarias colombianas,Revolutionary Armed Forces of Colombia,1,237,NA,1604,0,,23-Feb,0,,0,,NA,0,,NA,0,,,0,,NA,Colombia,100,5,Jan-92,militia,0,,,Communist,Colombian,None,UCDP,,,
1605,ELN,ELN,Ejê©rcito de Liberaciê_n Nacional,National Liberation Army,0,,,,1,342,NA,1605,0,,2-177,0,,0,,NA,0,,NA,0,,,0,,NA,Colombia,100,5,Jan-92,grassroots,0,,,Communist,Colombian,None,UCDP,,,
1606,M-19,M-19,Movimiento 19 de Abril,19 April Movement,0,,,,1,495,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Colombia,100,5,Jan-92,alliance,0,FARC faction; ANAPO,,Regime Change,Colombian,None,UCDP,,,
1607,EPL,EPL,Ejê©rcito popular de liberaciê_n,People_‹_s Liberation Army,0,,,,1,343,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Colombia,100,5,Jan-92,political party,0,PCC,,Communist,Colombian,None,UCDP,,,
1608,Military faction (constitutionalists),Military faction (constitutionalists),,Military faction (constitutionalists),0,,,,1,493,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Dominican Republic,42,5,Jan-93,military faction,1,Dominican Army,,Coup,Dominican,None,UCDP,,,
1609,ELN,ELN,Ejê©rcito de la liberaciê_n nacional,National Liberation Army,0,,,,1,500,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Peru,135,5,Jan-95,political party,1,PCP,,Communist,Peruvian,None,UCDP,,,
1610,MIR,MIR,Movimiento de la izquierda revolucionaria,Movement of the Revolutionary Left,0,,,,1,499,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Peru,135,5,Jan-95,political party,1,APRA,,Communist,Peruvian,None,UCDP,,,
1611,Sendero Luminoso,Sendero Luminoso,Sendero Luminoso,Shining Path,0,,,,1,235,NA,1611,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Peru,135,5,Jan-95,splinter,1,ELN,,Communist,Peruvian,None,UCDP,,,
1612,MRTA,MRTA,Movimiento revolucionario Tupac Amaru ,Tupac Amaru Revolutionary Movement,0,,,,1,319,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Peru,135,5,Jan-95,student organization,0,,,Communist,Peruvian,None,UCDP,,,
1613,Military faction (forces of Benjamin Mejia),Military faction (forces of Benjamin Mejia),,Military faction (forces of Benjamin Mejia),0,,,,1,514,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,El Salvador,92,5,1-120,military faction,1,Salvadoran Army,,Coup,Salvadoran,None,UCDP,,,
1614,ERP,ERP,Ejê©rcito revolucionario del pueblo,People_‹_s Revolutionary Army,0,,,,1,510,NA,NA,0,,,0,,0,,NA,0,,NA,1,FMLN,1616,0,,NA,El Salvador,92,5,1-120,student organization,0,,,Communist,Salvadoran,None,UCDP,,,
1615,FPL,FPL,Fuerzas populares de liberaciê_n farabundo Marti,Farabundo Marti Popular Liberation Forces,0,,,,1,508,NA,NA,0,,,0,,0,,NA,0,,NA,1,FMLN,1616,0,,NA,El Salvador,92,5,1-120,political party,1,Communist Party,,Communist,Salvadoran,None,UCDP,,,
1616,FMLN,FMLN,Frente farabundo Marti para la liberaciê_n nacional,Farabundo Marti Front for National Liberation,0,,,,1,225,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,El Salvador,92,5,1-120,alliance,0,ERP; FPL,,Communist,Salvadoran,None,UCDP,,,
1617,MLN/Tupamaros,MLN/Tupamaros,Movimiento de liberaciê_n nacional/Tupamaros,Movement of National Liberation/Tupamaros,0,,,,1,491,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Uruguay,165,5,1-123,economic organization,0,,Peasant organizations and labor union,Regime Change,Uruguayan,None,UCDP,,,
1618,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman) ","Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman) ",,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman) ",0,,,,1,490,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Chile,155,5,1-125,military faction,1,,,Coup,Chilean,None,UCDP,,,
1619,FSLN,FSLN,Frente Sandinista de liberaciê_n nacional,Sandinista National Liberation Front,0,,,,1,567,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Nicaragua,93,5,1-140,student organization,0,,,Communist,Nicaraguan,None,UCDP,,,
1620,Contras/FDN,Contras/FDN,Contras/Fuerzas democrêçticas nicaraguenses,Contras/Nicaraguan Democratic Forces,0,,,,1,231,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Nicaragua,93,5,1-140,deposed government,0,,Forces loyal to Somoza,Anti-Communist,Nicaraguan,None,UCDP,,,
1621,SLA,SLA,,Surinamese Liberation Army,0,,,,1,559,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Surinam,115,5,1-162,military faction,1,,"Leadership from army, but unclear whether members were",Regime Change,Surianamese,None,UCDP,,,
1622,Military faction (forces of Moisê©s Giroldi) ,Military faction (forces of Moisê©s Giroldi) ,,Military faction (forces of Moisê©s Giroldi) ,0,,,,1,461,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Panama,95,5,1-172,military faction,1,,,Coup,Panamanian,None,UCDP,,,
1623,Jamaat al-Muslimeen,Jamaat al-Muslimeen,Jamaat al-Muslimeen,Muslim Society,0,,,,1,219,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Trinidad and Tobago,52,5,1-183,religious organization,0,,,Coup,Afro-Trinidadian,Islam (Sunni),UCDP,,,
1624,Military faction (forces of Himmler Rebu and Guy Francois) ,Military faction (forces of Himmler Rebu and Guy Francois) ,,Military faction (forces of Himmler Rebu and Guy Francois) ,0,,,,1,244,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Haiti,41,5,1-186,military faction,1,,,Coup,Haitian,None,UCDP,,,
1625,Military faction (forces of Raol Cê©dras) ,Military faction (forces of Raol Cê©dras) ,,Military faction (forces of Raol Cê©dras) ,0,,,,1,251,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Haiti,41,5,1-186,military faction,1,,,Coup,Haitian,None,UCDP,,,
1626,FLRN,FLRN,Front pour la Liberaciê_n et la Reconstruction Nationales,National Front for the Liberation of Haiti,0,,,,1,440,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Haiti,41,5,1-186,alliance,0,RARF; other,,Regime Change,Haitian,None,UCDP,,,
1627,OP Lavalas (Chimê‘res) ,OP Lavalas (Chimê‘res) ,OP Lavalas (Chimê‘res) ,,0,,,,1,441,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Haiti,41,5,1-186,deposed government,0,Government of Aristide,,Restore Government,Haitian,None,UCDP,,,
1628,EZLN,EZLN,Ejê©rcito Zapatista de liberaciê_n nacional,Zapatista National Liberation Army,0,,,,1,230,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Mexico,70,5,1-205,grassroots,0,,,Economic Grievances; Ethnic Grievances,Indigenous,None,UCDP,,,
1629,EPR,EPR,Ejercito Popular Revolucionario,Popular Revolutionary Army,0,,,,1,299,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Mexico,70,5,1-205,political party,0,PROCUP,,Communist,Indigenous,None, UCDP,,,
1630,al-Qaida ,al-Qaida ,al-Qaida ,The Base,0,,,,1,360,NA,1630,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,"United States of America, United Kingdom, Saudi Arabia","2, 670, 200","1, 2, 5",1-224,splinter,1,Mujahideen,,Islamist,Mixed,Islam (Sunni),UCDP,,,
1666,PBCP,PBCP,Purbo Banglar Communist Party,East Bengal Communist Party,0,,,,1,838,NA,NA,0,,2-168,0,,0,,NA,0,,NA,0,,,0,,NA,Bangladesh,771,3,1-275,political party,1,BCP,,Communist,Bangladeshi,None,UCDP,,,
1746,MNDAA,MNDAA,,Myanmar National Democratic Alliance Army ,0,,,,1,798,NA,NA,0,,,0,,1,CPB,1023,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,1-264,splinter,1,CPB,,Secessionist,Kokang,None,UCDP,,,
1747,AQAP,AQAP,,al-Qaida in the Arabian Peninsula,0,,,,1,784,NA,NA,0,,2-416,0,,0,,NA,0,,NA,0,,,0,,NA,Yemen (North Yemen),678,2,Jan-33,transnational militant organization,0,al-Qaida,,Islamist,Arab,Islam (Sunni),UCDP,,,
1756,LNUP,LNUP,,Lahu National Unity Party,0,,,,1,797,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,1-265,political party,0,,,Secessionist,Lahu,None,UCDP,,,
1757,KNUP,KNUP,,Karen National United Party,0,,,,1,790,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,23-Jan,political party,0,,,Secessionist,Karen,None,UCDP,,,
1882,Hizbul Islam,Hizbul Islam,Hizbul Islam,Islamic Party,0,,,,1,804,NA,NA,0,,"2-350, 2-428",0,,0,,NA,0,,NA,0,,,0,,NA,Somalia,520,4,1-141,alliance,0,ARS/UIC; AIAI,,Islamist,Somali,Islam (Sunni),UCDP,,,
1932,ALP,ALP,,Arakan Liberation Party,0,,,,1,795,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,25-Jan,political party,0,ALP,,Secessionist,Arakan,None,UCDP,,,
1933,ANLP,ANLP,,Arakan National Liberation Party ,0,,,,1,801,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,25-Jan,political party,0,,,Secessionist,Arakan,None,UCDP,,,
1934,APLP,APLP,,Arakan People's Liberation Party ,0,,,,1,799,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,25-Jan,political party,0,,,Secessionist,Arakan,Buddhist,UCDP,,,
1935,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,People Committed to Propagating the Prophet's Teachings and Jihad,0,,,,1,793,NA,1935,0,,"2-488, 2-12132",1,543202,0,,NA,0,,NA,0,,,0,,NA,"Nigeria, Cameroon, Chad, Mali","475, 471, 483, 432",4,1-100,religious organization,0,,,Islamist ,Mixed,Islam (Sunni),"UCDP, Wikipedia",,,
1936,CPA,CPA,,Communist Party of Arakan,0,,,,1,802,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,25-Jan,political party,0,,,Communist,Arakan,None,UCDP,,,
1937,CPJP,CPJP,Convention des patriotes pour la justice et la paix,Convention of Patriots for Justice and Peace ,0,,,,1,782,NA,NA,0,,2-451,0,,0,,NA,0,,NA,1,Seleka,2044,0,,NA,Central African Republic,482,4,1-222,government faction,1,Former Defense Minister Charles Massi was founder,,Regime Change,Mixed,Islam,UCDP,,,
1938,SALF,SALF,,Somali Abo Liberation Front,0,,,,1,796,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ethiopia,530,4,1-261,foreign intervention,0,,Created by Somalia,Irredentist,Somali,None,UCDP,,,
1939,SLM,SLM,,Sidama Liberation Movement,0,,,,1,791,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ethiopia,530,4,1-262,foreign intervention,0,,Armed by Somalia,Secessionist,Sidama,None,UCDP,,,
1940,Ogaden Liberation Front,Ogaden Liberation Front,,Ogaden Liberation Front,0,,,,1,792,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ethiopia,530,4,1-133,political party,0,,,Secessionist,Ogaden,Islam,UCDP,,,
1949,Mujahid Party,Mujahid Party,,Mujahid Party,0,,,,1,800,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,25-Jan,political party,0,,,Secessionist,Arakan,Islam,UCDP,,,
1950,NDFB - RD,NDFB - RD,,National Democratic Front for Bodoland -  Ranjan Daimary faction,0,,,,1,785,NA,1950,0,,,0,,1,NDFB,1206,0,,NA,0,,,0,,NA,India,750,3,1-227,splinter,1,NDFB,,Secessionist,Bodo,None,UCDP,,,
1951,Rejectionist Front,Rejectionist Front,,Rejectionist Front,0,,,,1,780,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Israel,666,2,Jan-37,alliance,0,PFLP; PFLP - GC; ALF; PPSF,,Reclaim Territory,Arab,Mixed,UCDP,,,
1952,RPF,RPF,,Rohingya Patriotic Front,0,,,,1,794,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,25-Jan,splinter,1,RLP,,Secessionist; Islamist,Arakan,Islam,Wikipedia,,,
1953,UFR,UFR,Union des Forces de la Rê©sistance ,Union of Forces for the Resistance,0,,,,1,783,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Chad,483,4,Jan-91,alliance,0,,,Regime Change,Mixed,Mixed,UCDP,,,
1976,Ansarallah,al-Shabab al-Mumin,al-Shabab al-Mumin,The Believing Youth,1,Ansarallah,Ansarallah,Supporters of God,1,10855,NA,NA,0,,2-416,0,,0,,NA,0,,NA,0,,,0,,NA,Yemen (North Yemen),678,2,Jan-33,religious organization,0,,,Economic Grievances; Ethnic Grievances,Arab,Islam (Sunni),UCDP,,,
1986,TTP - TA,TTP - TA,Tehrik-i-Taliban Pakistan - Tariq Afridi faction,Taleban Movement of Pakistan - Tariq Afridi faction,0,,,,1,843,NA,NA,0,,"2-419, 2-450",0,,0,,NA,1,TTP,1199,0,,,0,,NA,Pakistan,770,3,1-209,splinter,1,Lashkar-e-Janghvi,,Islamist,Pashtun,Islam (Sunni),UCDP,,,
1992,DKBA 5,DKBA 5,,Democratic Karen Buddhist Army Brigade 5,0,,,,1,805,NA,NA,0,,,0,,1,DKBA,1646,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,23-Jan,splinter,1,KNU,,Secessionist,Karen,None,UCDP,,,
1993,SSDM/A,SSDM/A,,South Sudan Defence Movement/Army,0,,,,1,"808, 818",NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,"Sudan, South Sudan","625, 626",4,"1-113, 1-270",splinter,1,SPLA,,Regime Change,Sudanese,None,UCDP,,,
1997,PFNR,PFNR,Front populaire pour la renaissance nationale,Popular Front for National Renaissance,0,,,,1,807,NA,NA,0,,,0,,1,UFR,1953,0,,NA,0,,,0,,NA,Chad,483,4,Jan-91,splinter,1,UFR,,Regime Change,Chadian,None,UCDP,,,
1998,Military faction (forces of Samuel Toranzo Calderê_n),Military faction (forces of Samuel Toranzo Calderê_n),,Military faction (forces of Samuel Toranzo Calderê_n),0,,,,1,810,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Argentina,160,5,Jan-50,military faction,1,,,Coup,Argentine,Christian (Catholic),UCDP,,,
2000,IGLF,IGLF,,Issa and Gurgura Liberation Front,0,,,,1,811,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ethiopia,530,4,1-268,splinter,1,WSLF,,Secessionist,Haraghe,None,UCDP,,,
2007,SSPP,SSPP,,Shan State Progress Party,0,,,,1,826,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,Jan-67,political party,0,,,Secessionist,Shan,None,UCDP,,,
2008,SPLM/A-North,SPLM/A-North,,Sudan People's Liberation Movement-North,0,,,,1,812,NA,NA,0,,,0,,1,SPLM/A,1312,0,,NA,1,SRF,2047,0,,NA,Sudan,625,4,1-113,splinter,1,SPLM/A,,Communist,Sudanese,None,UCDP,,,
2009,SSLM/A,SSLM/A,,South Sudan Liberation Movement/ Army,0,,,,1,"813, 819",NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,"Sudan, South Sudan","625, 626",4,"1-113, 1-270",splinter,1,SPLA; SSDF,,Secessionist,Sudanese,None,UCDP,,,
